storecode,storename,cityName,districtName,address,starttime,endtime,lat,lng
,肯德基(新华西街辅路店),北京,通州区,新华西街56号,,,39.906361,116.644524
,肯德基(京榆旧线店),北京,通州区,潞苑南大街1093号1层8-2,,,39.929025,116.672425
,肯德基(上庄新城店),北京,海淀区,沙阳路144号,,,40.126736,116.206754
,肯德基(德茂街店),北京,大兴区,德茂街15号院18幢-1层北17-18,,,39.774767,116.440612
,肯德基(温泉镇店),北京,海淀区,温泉路临58号1层,,,40.040576,116.190238
,肯德基(北苑龙湖天街店),北京,朝阳区,北苑东路19号龙湖北苑天街B1层,,,40.043179,116.437875
,肯德基(北苑路店)(暂停营业),北京,朝阳区,北苑路30号北京文化创意大厦一层,,,40.038098,116.417037
,肯德基(丰桥路KFC餐厅),北京,丰台区,新村街道丰桥路6号院甲8号,,,39.848907,116.309542
,肯德基(长阳龙湖店),北京,房山区,龙湖熙悦天街A馆2F-01号,,,39.73163,116.184625
,肯德基(良乡大学城店),北京,房山区,北京时代广场(良乡大学城地铁站A1北口步行200米),,,39.723959,116.174088
,肯德基(温阳路店),北京,海淀区,北清路160号北分厂家属区50栋1层1-103,,,40.067975,116.163414
,肯德基(银座和谐广场店),北京,丰台区,万丰路68号院和谐广场一层113号、二层210A号,,,39.882709,116.297737
,肯德基(西大望路KFC餐厅),北京,朝阳区,西大望路15号5号楼1层06,,,39.894171,116.477106
,肯德基(惠新西街KFC餐厅),北京,朝阳区,惠新西街23号1层,,,39.981416,116.417237
,肯德基(长阳店),北京,房山区,长阳镇广阳新路9号半岛广场底商一层,,,39.752785,116.209958
,肯德基(梨园南街二号店),北京,通州区,临河里33号一层117号,,,39.881206,116.682772
,肯德基(西井路KFC店),北京,石景山区,八大处路53号院3号楼103(1-81-9)号,,,39.934883,116.199206
,肯德基(五彩城店),北京,海淀区,清河中街68号华润五彩城西区3层L302L303号,,,40.030197,116.332868
,肯德基(角门北路KFC餐厅),北京,丰台区,永外角门北路5号,,,39.850407,116.376437
,肯德基(文慧园路KFC餐厅),北京,海淀区,文慧园12号楼1层,,,39.951828,116.365506
,肯德基(大兴龙湖店),北京,大兴区,臧村镇生物医药基地龙湖大兴天街商业楼3层BJSDTJSY-3F-10A铺位,,,39.686413,116.320804
,肯德基(小屯路KFC),北京,丰台区,兆丰园三区1号楼1层,,,39.890177,116.251744
,肯德基(石园南大街店),北京,顺义区,集汇大街28号石园西区南侧顺义西单商场一二层,,,40.109154,116.660571
,肯德基(科学院中街KFC餐厅),北京,朝阳区,科学园南里101号,,,40.001646,116.381287
,肯德基(青年北路店),北京,朝阳区,平房镇姚家园路与青年北路交叉口西北京姚家园万象汇B110号商铺,,,39.941478,116.516872
,肯德基(酒仙桥东路店)(暂停营业),北京,朝阳区,酒仙桥东路18号沃德中心西侧一层底商,,,39.974389,116.499794
,肯德基(武夷华联店),北京,通州区,通胡大街甲3号华联购物中心1+2层,,,39.918329,116.700263
,肯德基(双峪店),北京,门头沟区,双峪环岛东南角熙旺中心一层,,,39.935648,116.113192
,肯德基(大鲁北路DT 店),北京,朝阳区,黑庄户乡大鲁店北路1号M1-01号楼1栋101,,,39.845484,116.571907
,肯德基(京福路店),北京,大兴区,青采路4号,,,39.674084,116.527666
,肯德基(良乡龙湖店),北京,房山区,政通南路2号院1号楼五层A馆-5F-17、5F-18,,,39.745612,116.140116
,肯德基(机场三店),北京,顺义区,首都机场路1号T3C四层国内隔离区东浮岛,,,40.057351,116.615316
,肯德基(门头沟店),北京,门头沟区,门头沟路1号首层,,,39.944224,116.099411
,肯德基(昌平沙河店),北京,昌平区,沙阳路16号院1号楼一层底商,,,40.120921,116.251126
,肯德基(双峪路店),北京,门头沟区,双峪路1-23号,,,39.935028,116.106056
,肯德基(机场伍号店),北京,顺义区,机场南路首都机场三号航站楼一层国际安检区B2E3-2,,,40.064875,116.610568
,肯德基(上庄店),北京,海淀区,上庄路84号,,,40.098889,116.215814
,肯德基(通州半壁店KFC),北京,通州区,怡乐中路301号院1号楼1至2层106房间1层,,,39.880402,116.634868
,肯德基(远通桥KFC餐厅),北京,朝阳区,紫檀大厦2号楼首层104号房屋,,,39.912908,116.541521
,肯德基(中关村E世界店),北京,海淀区,中关村大街11号1层C1580号商铺,,,39.981977,116.314013
,肯德基(硅谷科技大厦店),北京,海淀区,海淀街道草场1号,,,39.987394,116.304939
,肯德基(玉泉路店),北京,石景山区,玉泉路59号院1号楼一层1579-F1-A002商铺,,,39.903376,116.252359
,肯德基(来广营保利店),北京,朝阳区,香槟路66-1号1幢保利广场,,,40.017087,116.464518
,肯德基(后八家店),北京,海淀区,双清路双清苑配套用房一层101-102号,,,40.014832,116.343872
,肯德基(高米物美店),北京,大兴区,双高路7号郁花园三里(高米店北地铁站D西南口步行340米),,,39.770774,116.331615
,肯德基(塔营北街店),北京,朝阳区,塔营北街商业楼1号楼一层11号,,,39.902693,116.59843
,肯德基(晓月苑店),北京,丰台区,卢沟桥晓月中路3号楼1层A106,,,39.846966,116.232833
,肯德基(杜家坎DT店),北京,丰台区,杜家坎南路1-7号,,,39.84176,116.208369
,肯德基(东坝汇景苑店),北京,朝阳区,朝新嘉园西里二区5号楼一层104-105-106,,,39.956756,116.53649
,肯德基(康营店),北京,朝阳区,孙河乡康营组团定向安置房三期东区配套商业用房地块一层,,,40.035179,116.542857
,肯德基(东五环富力店),北京,朝阳区,黄厂南里3号院29号楼1层102号,,,39.845715,116.555702
,肯德基(力宝华联店),北京,大兴区,经济开发区荣华中路8号院1号楼一层,,,39.804903,116.501068
,肯德基(良乡店),北京,房山区,北关西路14号华冠购物中心1层,,,39.735568,116.139527
,肯德基(良乡长虹东路店),北京,房山区,拱辰街道东羊庄村18号一层,,,39.723659,116.157818
,肯德基(拱辰大街店),北京,房山区,拱辰大街与良乡中路交汇家乐福1层,,,39.731966,116.142494
,肯德基(融景城店),北京,石景山区,景阳东街65号院2号楼1层106,,,39.896003,116.205238
,肯德基(清河站店),北京,海淀区,清河高铁站内二楼夹层A-1号,,,40.040715,116.315581
,肯德基(生命科学园店),北京,昌平区,回龙观镇生命园路4号院1号楼一层1-025,,,40.100614,116.267585
,肯德基(青采路店),北京,大兴区,长西路23号,,,39.684931,116.595423
,肯德基(枣园路店),北京,大兴区,枣园路26号院1号楼1-11,,,39.752836,116.315804
,肯德基(首钢园店),北京,石景山区,石景路68号首钢园区东奥广场758地块一层商业,,,39.914776,116.15698
,肯德基(金地未未来店),北京,顺义区,军营街16号院2号楼101-102,,,40.108018,116.631453
,肯德基(北关庄路KFC),北京,朝阳区,关庄路6号院4号楼一层底商,,,40.000831,116.430767
,肯德基(欣旺北大街店),北京,大兴区,西红门欣旺北大街8号鸿坤广场购物中心F1层,,,39.792153,116.339798
,肯德基(三羊里店),北京,大兴区,晓康东里西区西北门三羊广场一层,,,39.821947,116.523827
,肯德基(苏庄店),北京,房山区,苏庄大街中海京西荟商业3号楼1层,,,39.723627,116.124035
,肯德基(庞各庄店),北京,大兴区,隆盛大街4号院1号楼1层,,,39.630625,116.323257
,肯德基(聚乐汇店),北京,朝阳区,双桥中路12号院5号楼102内一层5-129A,,,39.889071,116.601625
,肯德基(西三旗桥东店),北京,昌平区,西三旗环岛东北角上奥世纪中心商业办公楼2号A座一层二层,,,40.05667,116.329858
,肯德基(大兴水晶港店),北京,大兴区,康庄路10号水晶港生活广场F1层,,,39.757708,116.33676
,肯德基(天通北苑店),北京,昌平区,天通北苑一区甲6号楼西侧一层底商,,,40.074719,116.413997
,肯德基(苹果园大街店),北京,石景山区,苹果园大街122号院1号楼1层103,,,39.929147,116.185641
,肯德基(定福庄店),北京,朝阳区,三间房乡聚福苑小区C2区4号楼一层14号,,,39.91647,116.554424
,肯德基(联想总部店),北京,海淀区,西北旺东路十号院联想大厦F1层,,,40.04622,116.273737
,肯德基(龙旺庄店),北京,通州区,潞苑四街与陈列馆路交汇处东潞苑一区4号楼一层107、108,,,39.936345,116.68549
,肯德基(环科中路店),北京,通州区,环科中路15号院3号楼一层南侧商铺,,,39.733929,116.556643
,肯德基(天北路店),北京,顺义区,府前一街58号水木兰亭花园北侧1层停车场出口,,,40.064166,116.558055
,肯德基(唐家岭店),北京,海淀区,西北旺镇唐家岭新城6号商业楼一层109、二层209,,,40.064756,116.275046
,肯德基(立水桥店),北京,朝阳区,立清路1号明天第一城5号院一层底商,,,40.048167,116.407613
,肯德基(新浪总部店)(暂停营业),北京,海淀区,东北旺路中关村软件园二期(西扩)N-1N-2地块新浪总部负一层,,,40.041671,116.276282
,肯德基(兴贸北街店),北京,通州区,兴贸二区28号楼1层04号商铺,,,39.771833,116.586247
,肯德基(顺于路),北京,顺义区,顺白路139号聚乐汇北侧一层底商,,,40.129378,116.640348
,肯德基(万柳中路),北京,海淀区,万柳中路6号院2号楼102室,,,39.968509,116.297732
,肯德基(北七家店),北京,昌平区,定泗路物美大卖场1层(奥北宝迪酒店西侧),,,40.116872,116.412718
,肯德基(管庄华冠店),北京,朝阳区,鑫兆佳园15号楼1层东南侧商铺,,,39.920688,116.59011
,肯德基(马连洼北路店),北京,海淀区,马连洼北路8号B座105室,,,40.033647,116.296806
,肯德基(古城北路KFC),北京,石景山区,古城北路15号一层底商(萌鹏写字楼古城东街一侧屯老二铁锅炖旁),,,39.917275,116.192025
,肯德基(看丹路KFC餐厅),北京,丰台区,西四环南路1号1层1050号,,,39.838229,116.28523
,肯德基(丰智东路店),北京,海淀区,永丰路68号(永丰南地铁站C东南口步行180米),,,40.065896,116.249363
,肯德基(西北旺北路店),北京,海淀区,亮甲店路100号,,,40.050834,116.245262
,肯德基(康定街KFC餐厅),北京,通州区,经济开发区康定街11号院,,,39.774225,116.539825
,肯德基(沙河恒大店),北京,昌平区,昌平区高教园北四街7号院13号楼-1层B161号B160号及高教园,,,40.16937,116.260195
,肯德基(新顺店),北京,顺义区,新顺南大街18号新世界百货顺义店南侧一层底商,,,40.126326,116.651568
,肯德基(云景东路店),北京,通州区,云景南大街与云景东路交叉口西220米,,,39.875088,116.662393
,肯德基(马驹桥店),北京,通州区,马驹桥镇9号百尚生活广场1层,,,39.752542,116.545195
,肯德基(首创奥莱店),北京,房山区,长阳镇悦盛路6号院首创奥特莱斯2期F1层,,,39.765063,116.184485
,肯德基(中铁诺德店),北京,顺义区,双裕北街与裕航路交叉口东80米,,,40.108399,116.528305
,肯德基(大兴龙湖精选店),北京,大兴区,龙湖时代天街商场1层1F-C25号,,,39.687625,116.320575
,肯德基(悦荟店),北京,昌平区,南环路10号悦荟L2层,,,40.212275,116.238228
,肯德基(长政南街餐厅),北京,房山区,长政南街2号院1号楼1层108,,,39.762798,116.214178
,肯德基(新居里KFC餐厅),北京,大兴区,黄村镇新居里S2号商业1层,,,39.74183,116.355604
,肯德基(德外大街KFC餐厅),北京,西城区,德外大街11号1幢一层103,,,39.959725,116.379075
,肯德基(石园大街店),北京,顺义区,仁和镇胡各庄村顺泰路西侧石园大街9号院8号楼一层8-4-2,,,40.112343,116.674893
,肯德基(百子湾路KFC),北京,朝阳区,东四环中路76号楼101铺位,,,39.900421,116.491938
,肯德基(保利大都汇店),北京,通州区,观音庵北街4号院2号楼1层2-1-1,,,39.916486,116.658186
,肯德基(西北旺北路KFC),北京,朝阳区,亮甲店东路9号院1号楼1层C01号商铺,,,39.983448,116.412902
,肯德基(房山店),北京,房山区,城关南大街2号,,,39.70202,115.984719
,肯德基(信创园店)(暂停营业),北京,通州区,北京经济技术开发区科谷一街8号院3号楼1层14-1,,,39.786857,116.577921
,肯德基(后沙峪汽车穿梭店),北京,顺义区,双裕街甲7号嘉瑞大厦南侧1层肯德基大门口辅路,,,40.107564,116.557438
,肯德基(亿发购物中心店),北京,大兴区,狼垡亿发购物中心一层,,,39.783111,116.291612
,肯德基(中心北路店),北京,通州区,于家务西里31号楼-1至1层108室,,,39.720575,116.699375
,肯德基(东十里堡KFC),北京,朝阳区,朝阳路北京新天地14号楼国象商业,,,39.914786,116.605628
,肯德基(定福庄西街店),北京,朝阳区,定福庄西街内蒙古饭店一层108,,,39.909669,116.551067
,肯德基(马驹桥合生店),北京,通州区,景盛南一街135号院4号楼1层,,,39.737066,116.54415
,肯德基(四季青路KFC),北京,海淀区,四季青路7号院2号楼1层109号,,,39.95418,116.27047
,肯德基(巨能汇通大厦店),北京,大兴区,天宝北街1号巨能汇通大厦F1层,,,39.79661,116.488819
,肯德基(临河悦园店),北京,顺义区,仁和镇临河悦园15号院1号楼一层肯德基,,,40.08321,116.677245
,肯德基(九棵树西路KFC),北京,通州区,九棵树西路551号1层105,,,39.876075,116.641325
,肯德基(美域家园店),北京,丰台区,美域家园北区3号楼首层,,,39.876519,116.25185
,肯德基(新兴华大街KFC),北京,大兴区,黄村镇清澄名苑北区27号楼1F-026号,,,39.738969,116.331729
,肯德基(回龙观东店),北京,昌平区,回龙观东大街1号楼-1至2层的01的一层和二层,,,40.081539,116.362569
,肯德基(和盈中心店),北京,海淀区,小营西路10号和盈中心首层,,,40.036608,116.337182
,肯德基(郭公庄店),北京,丰台区,郭公庄中街与福慧路交叉口东南60米,,,39.814003,116.30263
,肯德基(康化路DT店),北京,朝阳区,安正街20号院首创繁星社区二期,,,39.835422,116.534646
,肯德基(房山二店),北京,房山区,城关街道城关南路6号16号1层103,,,39.694948,115.984747
,肯德基(火寺路KFC),北京,顺义区,高丽营镇张喜庄村集体土地租赁住房项目S1号商业用房101室,,,40.155925,116.553119
,肯德基(樊羊路KFC),北京,丰台区,花乡桥南中关村科技园区丰台园东区三期1516-51号地块慧谷国际中心HG1F-113号,,,39.827872,116.312796
,肯德基(乔庄北街店),北京,通州区,玉桥中路58号鑫隆市场一层,,,39.895346,116.678133
,肯德基(富力惠兰美居店),北京,通州区,李庄街与陈列馆路交叉口东40米,,,39.943575,116.673575
,肯德基(通州怡乐中路DT店),北京,通州区,梨园镇怡乐中路12号李老社区商业中心F1,,,39.891553,116.635687
,肯德基(桑园一街KFC),北京,通州区,桑园一街3号院8号楼1层101层,,,39.789675,116.602175
,肯德基(长青路DT店),北京,丰台区,万科翡翠西湖二期南门东100米,,,39.793302,116.101613
,肯德基(京北大世界店),北京,怀柔区,府前街14号,,,40.315496,116.631556
,肯德基(文化园西路KFC餐厅),北京,大兴区,经济开发区文化园西路8号院36号楼1层110,,,39.806495,116.491608
,肯德基(朗清园店),北京,通州区,畅和东路朗清园二区39号楼B-4-7号,,,39.888577,116.744016
,肯德基(中东路KFC),北京,昌平区,中东路121号院一区1号楼1层A116号,,,40.057275,116.384525
,肯德基(鲁谷路KFC餐厅),北京,石景山区,石景山路2号北京台湾街C-01区3号楼3-G,,,39.904186,116.237631
,肯德基(徐宋路店),北京,通州区,徐宋路宋庄小堡文化广场D1-06、D1-07号,,,39.949534,116.722118
